tconst,title,year,studio,genres,runtime_minutes,imdb_rating,total_gross,genre_list
tt0435761,toy story 3,2010,BV,"Adventure,Animation,Comedy",103.0,8.3,1067000000,"['Adventure,Animation,Comedy']"
tt1375666,inception,2010,WB,"Action,Adventure,Sci-Fi",148.0,8.8,828300000,"['Action,Adventure,Sci-Fi']"
tt0892791,shrek forever after,2010,P/DW,"Adventure,Animation,Comedy",93.0,6.3,752600000,"['Adventure,Animation,Comedy']"
tt1325004,the twilight saga: eclipse,2010,Sum.,"Adventure,Drama,Fantasy",124.0,5.0,698500000,"['Adventure,Drama,Fantasy']"
tt1228705,iron man 2,2010,Par.,"Action,Adventure,Sci-Fi",124.0,7.0,623900000,"['Action,Adventure,Sci-Fi']"
tt0398286,tangled,2010,BV,"Adventure,Animation,Comedy",100.0,7.8,591800000,"['Adventure,Animation,Comedy']"
tt1323594,despicable me,2010,Uni.,"Animation,Comedy,Family",95.0,7.7,543100000,"['Animation,Comedy,Family']"
tt0892769,how to train your dragon,2010,P/DW,"Action,Adventure,Animation",98.0,8.1,494900000,"['Action,Adventure,Animation']"
tt0980970,the chronicles of narnia: the voyage of the dawn treader,2010,Fox,"Adventure,Family,Fantasy",113.0,6.3,415700000,"['Adventure,Family,Fantasy']"
tt1504320,the king's speech,2010,Wein.,"Biography,Drama,History",118.0,8.0,410900000,"['Biography,Drama,History']"
tt1155076,the karate kid,2010,Sony,"Action,Drama,Family",140.0,6.2,359100000,"['Action,Drama,Family']"
tt0473075,prince of persia: the sands of time,2010,BV,"Action,Adventure,Fantasy",116.0,6.6,336400000,"['Action,Adventure,Fantasy']"
tt0947798,black swan,2010,FoxS,"Drama,Thriller",108.0,8.0,329400000,"['Drama,Thriller']"
tt1001526,megamind,2010,P/DW,"Action,Animation,Comedy",95.0,7.3,321900000,"['Action,Animation,Comedy']"
tt0955308,robin hood,2010,Uni.,"Action,Adventure,Drama",140.0,6.6,321700000,"['Action,Adventure,Drama']"
tt0938283,the last airbender,2010,Par.,"Action,Adventure,Family",103.0,4.1,319700000,"['Action,Adventure,Family']"
tt0970866,little fockers,2010,Uni.,"Comedy,Romance",98.0,5.5,310600000,"['Comedy,Romance']"
tt1220634,resident evil: afterlife,2010,SGem,"Action,Adventure,Horror",96.0,5.9,300200000,"['Action,Adventure,Horror']"
tt1130884,shutter island,2010,Par.,"Mystery,Thriller",138.0,8.1,294800000,"['Mystery,Thriller']"
tt0944835,salt,2010,Sony,"Action,Mystery,Thriller",100.0,6.4,293500000,"['Action,Mystery,Thriller']"
tt1261945,sex and the city 2,2010,WB (NL),"Comedy,Drama,Romance",146.0,4.4,288300000,"['Comedy,Drama,Romance']"
tt1243957,the tourist,2010,Sony,"Action,Adventure,Thriller",103.0,6.0,278300000,"['Action,Adventure,Thriller']"
tt1320253,the expendables,2010,LGF,"Action,Adventure,Thriller",103.0,6.5,274500000,"['Action,Adventure,Thriller']"
tt1375670,grown ups,2010,Sony,Comedy,102.0,6.0,271400000,['Comedy']
tt1403865,true grit,2010,Par.,"Adventure,Drama,Western",110.0,7.6,252200000,"['Adventure,Drama,Western']"
tt1320261,gulliver's travels,2010,Fox,"Adventure,Comedy,Family",85.0,4.9,237400000,"['Adventure,Comedy,Family']"
tt0814255,percy jackson & the olympians: the lightning thief,2010,Fox,"Adventure,Family,Fantasy",118.0,5.9,226500000,"['Adventure,Family,Fantasy']"
tt1285016,the social network,2010,Sony,"Biography,Drama",120.0,7.7,225000000,"['Biography,Drama']"
tt0817230,valentine's day,2010,WB (NL),"Comedy,Romance",125.0,5.7,216500000,"['Comedy,Romance']"
tt0963966,the sorcerer's apprentice,2010,BV,"Action,Adventure,Family",109.0,6.1,215300000,"['Action,Adventure,Family']"
tt1231583,due date,2010,WB,"Adventure,Comedy",95.0,6.5,211700000,"['Adventure,Comedy']"
tt0879870,eat pray love,2010,Sony,"Drama,Romance",133.0,5.8,204600000,"['Drama,Romance']"
tt1302067,yogi bear,2010,WB,"Adventure,Animation,Comedy",80.0,4.6,201500000,"['Adventure,Animation,Comedy']"
tt1245526,red,2010,Sum.,"Action,Comedy,Crime",111.0,7.1,199000000,"['Action,Comedy,Crime']"
tt1536044,paranormal activity 2,2010,Par.,Horror,91.0,5.7,177600000,['Horror']
tt0429493,the a-team,2010,Fox,"Action,Adventure,Thriller",117.0,6.8,177200000,"['Action,Adventure,Thriller']"
tt1386588,the other guys,2010,Sony,"Action,Comedy,Crime",107.0,6.7,170400000,"['Action,Comedy,Crime']"
tt0477080,unstoppable,2010,Fox,"Action,Thriller",98.0,6.8,167800000,"['Action,Thriller']"
tt1037705,the book of eli,2010,WB,"Action,Adventure,Drama",118.0,6.9,157100000,"['Action,Adventure,Drama']"
tt0840361,the town,2010,WB,"Crime,Drama,Thriller",125.0,7.6,154000000,"['Crime,Drama,Thriller']"
tt1279935,date night,2010,Fox,"Comedy,Crime,Romance",88.0,6.3,152300000,"['Comedy,Crime,Romance']"
tt1219342,legend of the guardians: the owls of ga'hoole,2010,WB,"Action,Adventure,Animation",97.0,7.0,140100000,"['Action,Adventure,Animation']"
tt0780653,the wolfman,2010,Uni.,"Drama,Fantasy,Horror",103.0,5.8,139800000,"['Drama,Fantasy,Horror']"
tt1038919,the bounty hunter,2010,Sony,"Action,Comedy,Romance",110.0,5.6,136399999,"['Action,Comedy,Romance']"
tt1027718,wall street: money never sleeps,2010,Fox,Drama,133.0,6.2,134800000,['Drama']
tt0964517,the fighter,2010,Par.,"Biography,Drama,Sport",116.0,7.8,129200000,"['Biography,Drama,Sport']"
tt1424381,predators,2010,Fox,"Action,Adventure,Sci-Fi",107.0,6.4,127200000,"['Action,Adventure,Sci-Fi']"
tt0989757,dear john,2010,SGem,"Drama,Romance,War",108.0,6.3,115000000,"['Drama,Romance,War']"
tt1287468,cats & dogs: the revenge of kitty galore,2010,WB,"Action,Comedy,Family",82.0,4.3,112500000,"['Action,Comedy,Family']"
tt0808510,tooth fairy,2010,Fox,"Comedy,Family,Fantasy",101.0,5.0,112400000,"['Comedy,Family,Fantasy']"
tt1055292,life as we know it,2010,WB,"Comedy,Drama,Romance",114.0,6.6,105700000,"['Comedy,Drama,Romance']"
tt1212419,hereafter,2010,WB,"Drama,Fantasy,Romance",129.0,6.5,105200000,"['Drama,Fantasy,Romance']"
tt1103153,killers,2010,LGF,"Action,Comedy,Romance",100.0,5.4,98200000,"['Action,Comedy,Romance']"
tt1250777,kick-ass,2010,LGF,"Action,Comedy",117.0,7.6,96200000,"['Action,Comedy']"
tt0947810,green zone,2010,Uni.,"Action,Drama,Thriller",115.0,6.8,94900000,"['Action,Drama,Thriller']"
tt1415283,nanny mcphee returns,2010,Uni.,"Comedy,Family,Fantasy",109.0,6.1,93200000,"['Comedy,Family,Fantasy']"
tt1226229,get him to the greek,2010,Uni.,"Adventure,Comedy,Music",109.0,6.4,91300000,"['Adventure,Comedy,Music']"
tt1126591,burlesque,2010,SGem,"Drama,Music,Musical",119.0,6.4,89500000,"['Drama,Music,Musical']"
tt1294226,the last song,2010,BV,"Drama,Music,Romance",107.0,6.0,89100000,"['Drama,Music,Romance']"
tt0427152,dinner for schmucks,2010,P/DW,Comedy,114.0,5.9,86800000,['Comedy']
tt1392197,marmaduke,2010,Fox,"Comedy,Family",87.0,4.2,83700000,"['Comedy,Family']"
tt0464154,piranha 3d,2010,W/Dim.,"Comedy,Horror",88.0,5.4,83200000,"['Comedy,Horror']"
tt1226273,edge of darkness,2010,WB,"Crime,Drama,Mystery",117.0,6.6,81100000,"['Crime,Drama,Mystery']"
tt1666186,vampires suck,2010,Fox,Comedy,82.0,3.4,80600000,['Comedy']
tt0892318,letters to juliet,2010,Sum.,"Adventure,Comedy,Drama",105.0,6.6,79100000,"['Adventure,Comedy,Drama']"
tt1212436,the back-up plan,2010,CBS,"Comedy,Romance",104.0,5.4,77500000,"['Comedy,Romance']"
tt1196141,diary of a wimpy kid,2010,Fox,"Comedy,Drama,Family",94.0,6.2,75700000,"['Comedy,Drama,Family']"
tt1282140,easy a,2010,SGem,"Comedy,Drama,Romance",92.0,7.1,75000000,"['Comedy,Drama,Romance']"
tt1135084,takers,2010,SGem,"Action,Crime,Thriller",107.0,6.2,69000000,"['Action,Crime,Thriller']"
tt1440728,the american,2010,Focus,"Crime,Drama,Thriller",105.0,6.3,67899999,"['Crime,Drama,Thriller']"
tt1320244,the last exorcism,2010,LGF,"Drama,Horror,Thriller",87.0,5.6,67700000,"['Drama,Horror,Thriller']"
tt1458175,the next three days,2010,LGF,"Action,Crime,Drama",133.0,7.4,67400000,"['Action,Crime,Drama']"
tt1564585,skyline,2010,Uni.,"Action,Sci-Fi,Thriller",92.0,4.4,66800000,"['Action,Sci-Fi,Thriller']"
tt1231587,hot tub time machine,2010,MGM,"Comedy,Sci-Fi",101.0,6.4,64600000,"['Comedy,Sci-Fi']"
tt1314655,devil,2010,Uni.,"Horror,Mystery,Thriller",80.0,6.2,62700000,"['Horror,Mystery,Thriller']"
tt1542344,127 hours,2010,FoxS,"Adventure,Biography,Drama",94.0,7.6,60700000,"['Adventure,Biography,Drama']"
tt1028576,secretariat,2010,BV,"Biography,Drama,Family",123.0,7.2,60237000,"['Biography,Drama,Family']"
tt1139328,the ghost writer,2010,Sum.,"Drama,Mystery,Thriller",128.0,7.2,60200000,"['Drama,Mystery,Thriller']"
tt1126618,morning glory,2010,Par.,"Comedy,Drama,Romance",107.0,6.5,60000000,"['Comedy,Drama,Romance']"
tt1403981,remember me,2010,Sum.,"Drama,Romance",113.0,7.1,56100000,"['Drama,Romance']"
tt1385867,cop out,2010,WB,"Action,Comedy,Crime",107.0,5.6,55600000,"['Action,Comedy,Crime']"
tt0455407,the crazies,2010,Over.,"Horror,Thriller",101.0,6.5,54800000,"['Horror,Thriller']"
tt1179034,from paris with love,2010,LGF,"Action,Crime,Thriller",92.0,6.5,52800000,"['Action,Crime,Thriller']"
tt1213012,alpha and omega,2010,LGF,"Adventure,Animation,Comedy",90.0,5.3,50500000,"['Adventure,Animation,Comedy']"
tt0889573,the switch,2010,Mira.,"Comedy,Drama,Romance",101.0,6.1,49900000,"['Comedy,Drama,Romance']"
tt0815236,she's out of my league,2010,Par.,"Comedy,Romance",104.0,6.4,49800000,"['Comedy,Romance']"
tt1341188,how do you know,2010,Sony,"Comedy,Drama,Romance",121.0,5.4,48700000,"['Comedy,Drama,Romance']"
tt1438254,charlie st. cloud,2010,Uni.,"Drama,Fantasy,Romance",99.0,6.5,48200000,"['Drama,Fantasy,Romance']"
tt0446029,scott pilgrim vs. the world,2010,Uni.,"Action,Comedy,Fantasy",112.0,7.5,47600000,"['Action,Comedy,Fantasy']"
tt1465487,heartbreaker,2010,IFC,"Comedy,Romance",105.0,6.8,47404000,"['Comedy,Romance']"
tt1273678,the spy next door,2010,LGF,"Action,Comedy,Family",94.0,5.5,45200000,"['Action,Comedy,Family']"
tt0985694,machete,2010,Fox,"Action,Crime,Thriller",105.0,6.6,44100000,"['Action,Crime,Thriller']"
tt1527788,the man from nowhere,2010,CJ,"Action,Drama,Thriller",119.0,7.8,43028000,"['Action,Drama,Thriller']"
tt1185416,when in rome,2010,BV,"Comedy,Romance",91.0,5.6,43100000,"['Comedy,Romance']"
tt1188996,my name is khan,2010,FoxS,Drama,165.0,8.0,42300000,['Drama']
tt1322312,going the distance,2010,WB (NL),"Comedy,Romance",102.0,6.3,42000000,"['Comedy,Romance']"
tt1405500,for colored girls,2010,LGF,Drama,133.0,6.1,37717300,['Drama']
tt0492389,furry vengeance,2010,Sum.,"Comedy,Family",92.0,3.8,36200000,"['Comedy,Family']"
tt1433108,faster,2010,CBS,"Action,Crime,Drama",98.0,6.5,35600000,"['Action,Crime,Drama']"
tt0842926,the kids are all right,2010,Focus,"Comedy,Drama,Romance",106.0,7.0,34700000,"['Comedy,Drama,Romance']"
tt1182350,you will meet a tall dark stranger,2010,SPC,"Comedy,Drama,Romance",98.0,6.3,34200000,"['Comedy,Drama,Romance']"
tt1216492,leap year,2010,Uni.,"Comedy,Romance",100.0,6.5,32600000,"['Comedy,Romance']"
tt1537401,leap year,2010,Uni.,"Drama,Romance",94.0,5.9,32600000,"['Drama,Romance']"
tt1414382,you again,2010,BV,"Comedy,Family,Romance",105.0,5.8,32000000,"['Comedy,Family,Romance']"
tt0480255,the losers,2010,WB,"Action,Adventure,Crime",97.0,6.4,29400000,"['Action,Adventure,Crime']"
tt0493949,ramona and beezus,2010,Fox,"Adventure,Comedy,Family",103.0,6.6,27300000,"['Adventure,Comedy,Family']"
tt1228987,let me in,2010,Over.,"Drama,Fantasy,Horror",116.0,7.1,24100000,"['Drama,Fantasy,Horror']"
tt1407061,just wright,2010,FoxS,"Comedy,Romance,Sport",100.0,5.9,21529900,"['Comedy,Romance,Sport']"
tt1305583,our family wedding,2010,FoxS,"Comedy,Romance",103.0,4.9,21500000,"['Comedy,Romance']"
tt0872230,my soul to take,2010,Uni.,"Horror,Mystery,Thriller",107.0,4.8,20900000,"['Horror,Mystery,Thriller']"
tt1555064,country strong,2010,SGem,"Drama,Music",117.0,6.3,20510000,"['Drama,Music']"
tt1431181,another year,2010,SPC,"Comedy,Drama",129.0,7.3,19700000,"['Comedy,Drama']"
tt1462758,buried,2010,LGF,"Drama,Mystery,Thriller",95.0,7.0,19100000,"['Drama,Mystery,Thriller']"
tt1053424,repo men,2010,Uni.,"Action,Crime,Sci-Fi",111.0,6.3,18400000,"['Action,Crime,Sci-Fi']"
tt1041804,the nutcracker in 3d,2010,Free,"Action,Family,Fantasy",110.0,4.3,16195000,"['Action,Family,Fantasy']"
tt1529567,sea rex 3d: journey to a prehistoric world,2010,3D,Documentary,41.0,6.9,16000000,['Documentary']
tt1667838,i hate luv storys,2010,UTV,"Comedy,Drama,Romance",129.0,5.7,15748000,"['Comedy,Drama,Romance']"
tt1244659,extraordinary measures,2010,CBS,Drama,106.0,6.5,15200000,['Drama']
tt1421051,somewhere,2010,Focus,"Comedy,Drama",97.0,6.3,14000000,"['Comedy,Drama']"
tt1399683,winter's bone,2010,RAtt.,"Drama,Mystery",100.0,7.2,13800000,"['Drama,Mystery']"
tt1291465,raajneeti,2010,UTV,"Crime,Drama",163.0,7.2,12600000,"['Crime,Drama']"
tt1371155,made in dagenham,2010,SPC,"Biography,Comedy,Drama",113.0,7.2,12400000,"['Biography,Comedy,Drama']"
tt1120985,blue valentine,2010,Wein.,"Drama,Romance",112.0,7.4,12300000,"['Drama,Romance']"
tt1486190,tamara drewe,2010,SPC,"Comedy,Drama,Romance",107.0,6.2,11960000,"['Comedy,Drama,Romance']"
tt1032751,the warrior's way,2010,Rela.,"Action,Fantasy,Western",100.0,6.3,11100000,"['Action,Fantasy,Western']"
tt1075747,jonah hex,2010,WB,"Action,Drama,Fantasy",81.0,4.7,10856000,"['Action,Drama,Fantasy']"
tt1327709,cyrus,2010,FoxS,"Crime,Horror,Mystery",87.0,4.7,10000000,"['Crime,Horror,Mystery']"
tt1336617,cyrus,2010,FoxS,"Comedy,Drama,Romance",91.0,6.3,10000000,"['Comedy,Drama,Romance']"
tt1244754,conviction,2010,FoxS,"Biography,Crime,Drama",107.0,7.2,9700000,"['Biography,Crime,Drama']"
tt1020938,babies,2010,Focus,Documentary,79.0,7.1,9500000,['Documentary']
tt1423995,stone,2010,Over.,"Drama,Thriller",105.0,5.4,9500000,"['Drama,Thriller']"
tt1334260,never let me go,2010,FoxS,"Drama,Romance,Sci-Fi",103.0,7.1,9400000,"['Drama,Romance,Sci-Fi']"
tt1470023,macgruber,2010,Uni.,"Action,Comedy,Romance",90.0,5.5,9297000,"['Action,Comedy,Romance']"
tt1645089,inside job,2010,SPC,"Crime,Documentary",109.0,8.3,7900000,"['Crime,Documentary']"
tt1020558,centurion,2010,Magn.,"Action,Adventure,Drama",97.0,6.4,6824000,"['Action,Adventure,Drama']"
tt1313092,animal kingdom,2010,SPC,"Crime,Drama",113.0,7.3,6700000,"['Crime,Drama']"
tt0804497,it's kind of a funny story,2010,Focus,"Comedy,Drama,Romance",101.0,7.1,6528000,"['Comedy,Drama,Romance']"
tt1234654,greenberg,2010,Focus,"Comedy,Drama,Romance",107.0,6.1,6100000,"['Comedy,Drama,Romance']"
tt1587707,exit through the gift shop,2010,PDA,"Comedy,Crime,Documentary",87.0,8.0,5300000,"['Comedy,Crime,Documentary']"
tt0935075,rabbit hole,2010,LGF,Drama,91.0,7.0,5100000,['Drama']
tt1017451,the runaways,2010,App.,"Biography,Drama,Music",106.0,6.6,4700000,"['Biography,Drama,Music']"
tt1341167,four lions,2010,Drft.,"Comedy,Crime,Drama",97.0,7.3,4705000,"['Comedy,Crime,Drama']"
tt0878835,please give,2010,SPC,"Comedy,Drama",87.0,6.6,4280000,"['Comedy,Drama']"
tt1470827,monsters,2010,Magn.,"Drama,Sci-Fi,Thriller",94.0,6.4,4237000,"['Drama,Sci-Fi,Thriller']"
tt1401143,rare exports: a christmas tale,2010,Osci.,"Adventure,Fantasy,Horror",84.0,6.7,4036000,"['Adventure,Fantasy,Horror']"
tt0954947,the killer inside me,2010,IFC,"Crime,Drama,Horror",109.0,6.1,4017000,"['Crime,Drama,Horror']"
tt1584016,catfish,2010,Rog.,"Documentary,Drama,Mystery",87.0,7.1,3442000,"['Documentary,Drama,Mystery']"
tt1235189,wild target,2010,Free,"Action,Comedy,Crime",98.0,6.8,3409000,"['Action,Comedy,Crime']"
tt1198101,kites,2010,Relbig.,"Action,Drama,Romance",123.0,6.1,2900000,"['Action,Drama,Romance']"
tt1462054,letters to god,2010,Viv.,"Drama,Family",110.0,6.3,2860300,"['Drama,Family']"
tt1407084,twelve,2010,Hann.,"Action,Crime,Drama",93.0,5.7,2584000,"['Action,Crime,Drama']"
tt1572311,tees maar khan,2010,UTV,"Comedy,Crime",135.0,2.6,2500000,"['Comedy,Crime']"
tt1573072,housefull,2010,Eros,Comedy,144.0,5.5,2400000,['Comedy']
tt1562859,golmaal 3,2010,Eros,"Action,Comedy",155.0,5.4,2035000,"['Action,Comedy']"
tt1438298,guzaarish,2010,UTV,Drama,126.0,7.5,1695000,['Drama']
tt1499201,anjaana anjaani,2010,Eros,"Comedy,Drama,Musical",151.0,5.8,1616000,"['Comedy,Drama,Musical']"
tt1559549,restrepo,2010,NGE,"Documentary,War",93.0,7.5,1405000,"['Documentary,War']"
tt1334470,raavan,2010,Relbig.,"Action,Adventure,Crime",130.0,5.4,1357000,"['Action,Adventure,Crime']"
tt1049402,howl,2010,Osci.,"Biography,Drama,Romance",84.0,6.8,1183000,"['Biography,Drama,Romance']"
tt1194417,casino jack,2010,ATO,"Biography,Comedy,Crime",108.0,6.2,1040700,"['Biography,Comedy,Crime']"
tt1455811,khatta meetha,2010,Eros,"Comedy,Crime,Drama",157.0,5.8,1041000,"['Comedy,Crime,Drama']"
tt1428459,we are family,2010,UTV,"Drama,Family",115.0,5.6,1031000,"['Drama,Family']"
tt1578261,break ke baad,2010,Relbig.,"Comedy,Drama,Romance",118.0,5.2,817000,"['Comedy,Drama,Romance']"
tt1431122,no problem,2010,Eros,"Action,Comedy,Crime",139.0,4.2,654000,"['Action,Comedy,Crime']"
tt1175709,all good things,2010,Magn.,"Crime,Drama,Mystery",101.0,6.3,644500,"['Crime,Drama,Mystery']"
tt1278379,jack goes boating,2010,Over.,"Drama,Romance",91.0,6.4,619600,"['Drama,Romance']"
tt1143896,holy rollers,2010,FInd.,"Biography,Crime,Drama",89.0,5.9,608000,"['Biography,Crime,Drama']"
tt1242432,i spit on your grave,2010,Anch.,"Horror,Thriller",108.0,6.3,573100,"['Horror,Thriller']"
tt1356864,i'm still here,2010,Magn.,"Comedy,Drama,Music",108.0,6.2,569000,"['Comedy,Drama,Music']"
tt1361313,the extra man,2010,Magn.,Comedy,108.0,5.9,457500,['Comedy']
tt1274300,the tempest,2010,Mira.,"Comedy,Drama,Fantasy",110.0,5.4,346700,"['Comedy,Drama,Fantasy']"
tt1683003,the tempest,2010,Mira.,Drama,131.0,7.8,346700,['Drama']
tt1530983,red hill,2010,Strand,"Thriller,Western",95.0,6.4,321100,"['Thriller,Western']"
tt1183923,welcome to the rileys,2010,Gold.,Drama,110.0,7.0,317000,['Drama']
tt1373156,karthik calling karthik,2010,Eros,"Drama,Mystery,Thriller",135.0,7.0,293100,"['Drama,Mystery,Thriller']"
tt1692325,eyes wide open,2010,NAV,"Documentary,History",110.0,8.7,276300,"['Documentary,History']"
tt1268204,waste land,2010,Arth.,Documentary,99.0,7.9,276700,['Documentary']
tt1392744,chance pe dance,2010,UTV,"Comedy,Drama,Musical",122.0,4.7,193300,"['Comedy,Drama,Musical']"
tt1638362,client 9: the rise and fall of eliot spitzer,2010,Magn.,Documentary,117.0,7.4,192500,['Documentary']
tt1403988,the romantics,2010,FOAK,"Comedy,Drama,Romance",95.0,5.1,124300,"['Comedy,Drama,Romance']"
tt1152822,freakonomics,2010,Magn.,Documentary,93.0,6.4,117400,['Documentary']
tt1610452,band baaja baaraat,2010,Yash,"Comedy,Drama,Romance",139.0,7.2,104500,"['Comedy,Drama,Romance']"
tt1294136,as good as dead,2010,First,"Crime,Thriller",100.0,5.2,55600,"['Crime,Thriller']"
tt1196340,inhale,2010,IFC,"Drama,Thriller",83.0,6.6,55100,"['Drama,Thriller']"
tt1558250,gasland,2010,WOW,Documentary,107.0,7.7,49400,['Documentary']
tt1399103,transformers: dark of the moon,2011,P/DW,"Action,Adventure,Sci-Fi",154.0,6.2,1123800000,"['Action,Adventure,Sci-Fi']"
tt1298650,pirates of the caribbean: on stranger tides,2011,BV,"Action,Adventure,Fantasy",136.0,6.6,1045700000,"['Action,Adventure,Fantasy']"
tt1229238,mission: impossible - ghost protocol,2011,Par.,"Action,Adventure,Thriller",132.0,7.4,694700000,"['Action,Adventure,Thriller']"
tt1302011,kung fu panda 2,2011,P/DW,"Action,Adventure,Animation",90.0,7.2,665600000,"['Action,Adventure,Animation']"
tt1596343,fast five,2011,Uni.,"Action,Crime,Thriller",130.0,7.3,626100000,"['Action,Crime,Thriller']"
tt1411697,the hangover part ii,2011,WB,"Comedy,Mystery",102.0,6.5,586800000,"['Comedy,Mystery']"
